ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL,Genres,Age_Rating,Keywords,Director
154129,Ultraman Decker,7/9/2022,"Seven years have passed since Ultraman Trigger protected the world from various threats. In the present, Kanata Asumi, who is a positive young man, peacefully lives together with his grandpa. One day, while delivering ordered food, he witnessed a catastrophe: Spheres from the outer space attack Earth and Mars. Motivated by saving the precious lives of the people, he merges with Ultraman Decker and joins GUTS-Select, in order to protect what's important.",1.691,7.5,12,https://image.tmdb.org/t/p/w500/16cDHTM88Se3IqFEv5ViQaP8hQt.jpg,https://image.tmdb.org/t/p/w780/nR2DtxxUdjuaUJBXu2TapdwU3on.jpg,"Drama, Action & Adventure, Sci-Fi & Fantasy",,"japan, hero, villain, sequel, superhero, extraterrestrial, space, alien, giant monster, dinosaur, alien invasion, super power, reboot, kaiju, giant, supervillain, card, new generation, kyodai hero, ultraman, gimmick, henshin heroes, ultraman decker, tokusatsu","Toshizo Nemoto, Junichiro Ashiki, Takao Nakano, Jun Tsugita, Naoki Hayashi, Aya Satsuki, Yukinobu Tsuruta, Masayoshi Takesue, Koichi Sakamoto, Takanori Tsujimoto, Kiyotaka Taguchi"
261939,Kamen Rider Geats,9/4/2022,"The ""Desire Grand Prix"" is a game to protect the peace of the city from the threat of the mysterious enemy ""Jamato"", whose origin and purpose are unknown. Each participant transforms into a Kamen Rider and competes to win the game by defeating enemies and saving people. The winner of the Desire Grand Prix will be rewarded with ""the right to bring an ideal world to life"" as a prize. In other words, only the true heroes who win the competition will be able to realize the world they have wished for.",1.99,10,1,https://image.tmdb.org/t/p/w500/1JBASM9X4IzO84g3sPCAK0ChjHY.jpg,https://image.tmdb.org/t/p/w780/nBWnZcqwoS8V6y82xqzs03AboGr.jpg,"Action & Adventure, Kids, Drama, Sci-Fi & Fantasy",12,"wish, desire, battle royale, henshin heroes, tokusatsu","Yuya Takahashi, Kyohei Yamaguchi, Sh?jir? Nakazawa, Satoshi Morota, Takayuki Shibasaki, Kazuya Kamihoriuchi, Koichi Sakamoto"
135822,Kamen Rider Black Sun,10/28/2022,"The year is 2022. It is an era of chaos, half a century after the government announced the coexistence of humans and kaijins. Aoi Izumi, a young human rights activist calling for the elimination of discrimination, meets a man named Kotaro Minami, the one called ""Black Sun,"" who is a candidate for the next Creation King.",5.5378,8.2,58,https://image.tmdb.org/t/p/w500/euD7DIigoWVI1iS3f5l3HnCGirL.jpg,https://image.tmdb.org/t/p/w780/jZ1xBgUW6q3KABPCtZ4ORC9tb9p.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy",TV-MA,"cyborg, monster, race politics, secret organization, superhero, miniseries, based on manga, super power, reboot, masked superhero, discrimination, death of hero, human experiment, scientific experiment, genetic experiment, based on tv series, secret experiment, henshin heroes, evil to good, friends to enemies, tokusatsu","Izumi Takahashi, Kazuya Shiraishi, Shinji Higuchi, Kiyotaka Taguchi"
213439,Ohsama Sentai King-Ohger,3/5/2023,"There is an ancient prophecy shared amongst the kingdoms of Chikyu- 2,000 years after their fall, the Territorial Empire Bugnarok will once again rise up to kill all humans. However, five kings and their guardian deity, King-Ohger, will stand up to face them. This is the story of kings who will defend Chikyu, as well as a coming-of-age story for one young man who will achieve kingship henceforth.",5.5835,7.7,18,https://image.tmdb.org/t/p/w500/euSDSrIyUhWbac1tzmg9d3KtmSE.jpg,https://image.tmdb.org/t/p/w780/tPnTMXXuZ3Ylt4tdmIfN5mtjL9f.jpg,"Action & Adventure, Sci-Fi & Fantasy, Kids",,"insect, hero, superhero, giant monster, king, super power, superhero team, kaiju, female superhero, sentai, super sentai, sentient machine, henshin heroes, tokusatsu, action","Minato Takano, Kaori Kaneko, Kazuya Kamihoriuchi, Koichi Sakamoto, Sh?jir? Nakazawa, Hiroyuki Kat?, Kyohei Yamaguchi, Kazuyuki Chatani"
230083,Kaiyou Senshi Sea Saver,4/1/2023,"Enoshima Island, Shonan, where a lot of garbage has washed up through the river and sewage system. This negative energy gives birth to the powerful ""Trash Monster: Mad Trasher,"" who begins to attack mankind! Around the same time, a young man who loves the ocean discovers a mysterious stone during a beach cleanup…",0.4971,8,2,https://image.tmdb.org/t/p/w500/k95px9I3RFDOLTVqZNUFB8Zme7y.jpg,https://image.tmdb.org/t/p/w780/zJ7TuSyxLhkk3uK7tSL6zd72Res.jpg,"Action & Adventure, Animation, Comedy, Kids, Sci-Fi & Fantasy",,"ocean, warrior, tokusatsu",�
227980,Sentika F8ABA6 Jisariz,4/21/2023,"Indipendent Henshin Heroes Tokusatsu Web Series written, directed and starring Masahiro Inoue.",0.9806,0,0,https://image.tmdb.org/t/p/w500/4CCmZlKIT58Dct4DwIL2KqbDQaz.jpg,https://image.tmdb.org/t/p/w780/bWTYDwNWmPte1kqp4eWQp75LRwZ.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama",,"henshin heroes, tokusatsu","Megumi Taguchi, Akihiro Tanobe"
225094,Ohsama Sentai King-Ohger: The Secrets of King Rcules,4/23/2023,The special depicts the origins of Rcules Hasty and his rise to kinghood of Shugoddam as Ohkuwagata Ohger.,0.919,9.2,5,https://image.tmdb.org/t/p/w500/s6w9mgnkqxJrV4ATmKj15aAzeYd.jpg,https://image.tmdb.org/t/p/w780/kAgGBVJtMdQIYKDw7LzoDAH9fjn.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy",,"hero, superhero, racism, king, super sentai, henshin heroes, tokusatsu","Sawako Kawamitsu, Kazuyuki Chatani"
227084,Kamen Raidā Jūga VS Kamen Raidā Oruteka,4/30/2023,"A two-episode TTFC-exclusive web series set within the continuity of Kamen Rider Revice, and takes place after Revice Forward: Kamen Rider Live & Evil & Demons. In the special, George Karizaki is tasked with hunting down Orteca after the latter has escaped from Blue Bird custody.",0.719,0,0,https://image.tmdb.org/t/p/w500/zbPsmvujB4bInyDNfDJAtDIIlOU.jpg,https://image.tmdb.org/t/p/w780/41NZIcXVKm2MycbpwF7Rbu5Ar0r.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama",,"spin off, based on tv series, web series, henshin heroes, tokusatsu","Hiroki Uchida, Jun Watanabe"
227142,Ginormo,5/12/2023,"A sci-fi comedy series satirizing Japanese Kaiju Movies and Tokusatsu TV shows of the 1960s and 1970s.  Using only effects from that time period - bad rubber monster suits, spaceships on strings, miniatures and hokey scripts and dialogue - Ginormo pays homage to a period of craftsmanship before CGI came onto the scene.  Presented as a lost sci-fi series from 1972 that was never aired because it was so bad, Ginormo lovingly and humorously pays tribute to a by-gone era in the form of a ridiculous meta comedy that can be enjoyed by young and old alike.  Created by two AAPI writer/producer/directors - Ken Mok (Joy, Invincible, America's Next Top Model) and Youtube star Steven He, Ginormo also showcases a primarily AAPI cast - a talent base that's historically been under-represented in film and television.",0.567,0,0,https://image.tmdb.org/t/p/w500/aLO0pwQBHpAIaQPHzmibGBH26Zb.jpg,https://image.tmdb.org/t/p/w780/oWfGNlqgyIS9Y0E8RXZu7Ys0yrl.jpg,"Action & Adventure, Comedy, Sci-Fi & Fantasy",,"parody, giant robot, kaiju, retrofuturism, kyodai hero, henshin heroes, tokusatsu","Steven He, Ken Mok"
213442,Ultraman Blazar,7/8/2023,"Ultraman Blazar is a hero with a great sense of justice hailing from “M421,” an extragalactic astronomical object far from Earth. The main protagonist, Gento Hiruma, is the captain of the Special Kaiju Reaction Detachment (SKaRD), established by the Global Guardian Force (GGF) in a world where kaiju disasters are a common practice. When their strong desire for the power to save human lives resonates, the two unite.",3.1775,8.6,14,https://image.tmdb.org/t/p/w500/dJFVvLPjZJSnOpBc5O9byFbB0U.jpg,https://image.tmdb.org/t/p/w780/56DRtS6V6YfcVYRolBa8UQmovJm.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy, Comedy",6+,"monster, hero, villain, superhero, alien, giant monster, medal, kaiju, supervillain, kyodai hero, ultraman, gimmick, 奥特曼, 超人, henshin heroes, tokusatsu, 巨人, 巨型怪物, 外星人","Keigo Koyanagi, Jun Tsugita, Taiki Yamazaki, Sumio Uetake, Junichiro Ashiki, Takao Nakano, Toshizo Nemoto, Kiyotaka Taguchi"
233547,Quantum Heroes Dinoster,8/28/2023,"Join 4 extraordinary kids as they travel to an alternate Earth where dinosaurs never went extinct, using hi-tech suits and transforming vehicles to protect the dinos from an inter-dimensional villain intent on taking over the multiverse.",1.9031,10,1,https://image.tmdb.org/t/p/w500/41tTlCEvPsuoj4gj3D9DbBtlycG.jpg,https://image.tmdb.org/t/p/w780/qNhlC4lwAq9JScqDVzyKi8WEfWi.jpg,"Animation, Kids, Action & Adventure, Comedy, Sci-Fi & Fantasy",ALL,"hero, armor, villain, superhero, dinosaur, supervillain, mechs, 3d animation, korean animation, aeni, henshin heroes, vehicle, tokusatsu","Joe Vitale, Nate Begle"
262128,Kamen Rider Gotchard,9/3/2023,"A mysterious alchemist studies and experiments to create ""living creatures"" called Chemies. Unfortunately, the cards holding them that should have been kept secret are accidentally unleashed on the world. High school student Houtarou Ichinose is tasked to retrieve all the Chemies released around the world. Using the Grasshopper Chemy, Hopper-1, and the Steam Locomotive Chemy, Steamliner, he transforms into Kamen Rider Gotchard!",1.712,10,2,https://image.tmdb.org/t/p/w500/pIIhoiiE1bzRW0OjU6xqzl3CcLU.jpg,https://image.tmdb.org/t/p/w780/3k1cCD2p3dJg79sLgMQKRs1IDFe.jpg,"Drama, Action & Adventure, Kids, Sci-Fi & Fantasy",,"high school, alchemy, alchemist, teen superhero, henshin heroes, tokusatsu, homunculi","Keiichi Hasegawa, Hiroki Uchida, Ryuta Tasaki"
235196,Hyperspace Guardians,9/28/2023,"""Wonderland"" is a hugely popular virtual reality game, but the game's developer, Lu Weida, is from the future. Lu Weida was absconded to the present day and used the future technology and thus earning huge wealth. Meanwhile, Lu Weida's real purpose is to make the game's monster ""Chimeras"" to appear in the real world, and eventually rule it by controlling them. A new legend begins.",1.0988,9,3,https://image.tmdb.org/t/p/w500/b34rHlmQ4aoytbyM1Mlh40BS5O6.jpg,https://image.tmdb.org/t/p/w780/vemJuw24Sr8lSzRdpZXYmeyCKuK.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"hero, villain, superhero, supervillain, game developer, armor hero, masked hero, henshin heroes, tokusatsu","Itaru Era, Hailong Li, Jianbo Zhou"
238889,Kamen Rider Gotchard VS Kamen Rider Legend,11/5/2023,"Houtaro is suddenly transported to a parallel world. Awaiting him is a young man named Houou Kaguya Quartz who summoned him using that world's technology, the Aurora Curtain System. His favorite phrase is ""Gorgeous"" and he protects the world from the clutches of the evil organization called ""Hundred"". What's more, the person following Kaguya is a butler named Butler, who looks exactly like Houtaro's friend Ryo Kajiki!",0.7847,9,3,https://image.tmdb.org/t/p/w500/ga5CQVkIPT5WabawBmnMAGXIDRz.jpg,https://image.tmdb.org/t/p/w780/gCGyw5mbFYxQOzBaJxVQnkQsR0r.jpg,"Sci-Fi & Fantasy, Action & Adventure, Kids",,"monster, superhero, parallel world, based on tv series, tokusatsu","Hiroki Uchida, Takayuki Shibasaki"
242019,GARO: Heir To Steel Armor,1/11/2024,Ryuga Dogai faces a new challenge when confronted by another warrior in strange steel armor.,1.7523,9.3,3,https://image.tmdb.org/t/p/w500/oqjraYBocSMkyj7UY5SnuoFUDAv.jpg,https://image.tmdb.org/t/p/w780/zJXER4hXbV8bMW3mfQDiKR5M0fr.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy",,"sequel, garo, henshin heroes, tokusatsu","Norikatsu Kodama, Riuji Yoshizaki, Yasuhiro Matsuda, Yoshikatsu Kimura, Y?wa Tanaka"
244775,Kamen Rider 555: Murder Case,1/28/2024,"Takumi, Mari, Masato, and many other people who work at Kikuchi Cleaning Shop are leading their daily lives as usual. One day, a customer visiting the store is suddenly killed by someone, they need to try to find out who the murderer is...",0.8174,10,1,https://image.tmdb.org/t/p/w500/AhOvZDyAZwIxWhTPR77budYG4F3.jpg,https://image.tmdb.org/t/p/w780/mkky2cwAWShDIFn6fLdJfyvwKs5.jpg,"Mystery, Action & Adventure, Sci-Fi & Fantasy",,"monster, spin off, murder mystery, henshin heroes, tokusatsu","Toshiki Inoue, Ryuta Tasaki, Shojiro Nakazawa, Naoki Tamura"
234667,Bakuage Sentai Boonboomger,3/3/2024,"When the Cosmic Invading Grand Racing Crew, Hashiriyan intends to expand their territory with Earth being their next target to take over, five genius mechanics join forces with an alien machine named Bundorio Bunderas to create their own supercars and special equipment to defend the planet as the Bakuage Sentai Boonboomger!",5.8054,8.222,9,https://image.tmdb.org/t/p/w500/sF4iozfFt9R6PgPPmhM16i0PLGy.jpg,https://image.tmdb.org/t/p/w780/yNabCz32woEXgrcvRS8ASH55s3G.jpg,"Action & Adventure, Sci-Fi & Fantasy, Kids",,"hero, transformation, alien, mecha, mafia, robot, explosion, super power, superhero team, traffic safety, talking robot, superhero teamup, sentai, super sentai, cars, power suit, sentient machine, henshin heroes, monster of the week, alien robot, delivery driver, tokusatsu, exciting","Atsuhiro Tomioka, Tatsuto Higuchi, Natsumi Morichi, Hiroshi Yamaguchi, Chinatsu Hojo, Shojiro Nakazawa, Noboru Takemoto, Koichiro Hayama, Hiroyuki Kato, Katsuya Watanabe, Jun Watanabe, Shun Miyazaki"
251707,Kamen Rider Gotchard Spin-Off: We Are Class 3G (Gotcha),4/10/2024,"In this Blu-ray exclusive spin-off, the main cast of Kamen Rider Gotchard are now students of Gotchard High School with Atropos as their new homeroom teacher?!",1.0519,8,1,https://image.tmdb.org/t/p/w500/diISGhMSW23VlOjld8KyZxiaIvn.jpg,https://image.tmdb.org/t/p/w780/4bPyzetHcoElmxmD0R5eEwpOVvG.jpg,"Comedy, Action & Adventure, Sci-Fi & Fantasy, Kids",,"superhero, teen superhero, absurd, tokusatsu","Keiichi Hasegawa, Koichiro Hayama"
251104,Ultraman Arc,7/6/2024,"A being of light hailing from a faraway galaxy unites with Yuma, the protagonist who owns tremendous “power of imagination,” and they form the gigantic new Ultra Hero: Ultraman Arc.",2.3849,5.8,4,https://image.tmdb.org/t/p/w500/pVZaASB88vtKqSYc6zXzzaq59ca.jpg,https://image.tmdb.org/t/p/w780/7fwtIranW8IPXsd1DdmVN752bNv.jpg,"Action & Adventure, Sci-Fi & Fantasy, Kids, Drama",,"monster, hero, villain, superhero, giant monster, kaiju, giant, cube, supervillain, kyodai hero, imagination, ultraman, gimmick, henshin heroes, tokusatsu","Jun Tsugita, Junichiro Ashiki, Toshizo Nemoto, Kyoko Katsuya, Ryo Yoshigami, Masaya Honda, Takao Nakano, Uiko Miura, Takanori Tsujimoto, Masayoshi Takesue, Tomonobu Koshi, Hiroaki Yuasa, Naoyuki Uchida, Takafumi Suzuki, Yusuke Akitake"
263311,Kamen Rider Gavv,9/1/2024,"Granutes are intelligent lifeforms that operate secretly in the human world. They kidnap people for the sake of ""Black Market Sweets."" As people are attacked one after another by the Granutes, Shoma, a young man from another world, rises up to save the people. Together with the Gochizo, small monsters born from eating sweets, he transforms into Kamen Rider Gavv with a mouth-like belt!",5.0053,10,2,https://image.tmdb.org/t/p/w500/3iHHmX7txgjptGkdqY3Q6V0r0Fk.jpg,https://image.tmdb.org/t/p/w780/8GSx72u1qhjoLaaSDdGCr4rmxK6.jpg,"Action & Adventure, Kids, Sci-Fi & Fantasy, Drama",,"candy, monster, superhero, snacks, henshin heroes, tokusatsu","Junko Komura, Teruaki Sugihara, Takayuki Shibasaki, Satoshi Morota, Kazuya Kamihoriuchi, Ryuta Tasaki, Kaori Kaneko, Nobuhiro Mouri, Hiroki Uchida, Naomi Takebe"
78381,Wingman,10/23/2024,Live action adaptation of Masakazu Katsura’s debut manga in commemoration of it's 40th anniversary.,1.0818,8.8,8,https://image.tmdb.org/t/p/w500/vwGabCb15uYrkH7o1cSowmKTT57.jpg,https://image.tmdb.org/t/p/w780/8Eikga0SivG88zmx3cpEXEYNLMl.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy, Comedy",,"dreams, hero, notebook, slapstick comedy, romcom, romance, alien, based on manga, shounen, live action remake, henshin heroes, teenager, tokusatsu, romantic, japanese drama, slapstick","Yoshitatsu Yamada, Masaki Nishigaki, Yuya Nakazono, Koichi Sakamoto"
277671,Shin Kamen Rider: Episode Format Version,11/20/2024,The 2023 film Shin Kamen Rider now released in the format of 5 episodes with exclusive new footage.,1.1064,0,0,https://image.tmdb.org/t/p/w500/crir5kH7QvchwgDU5jqSP7TJiuL.jpg,https://image.tmdb.org/t/p/w780/e6y1M75CToPpPx7X7jfmRu4VBL1.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy",,"monster, superhero, motorcycle, grasshopper, henshin heroes, evil organization, tokusatsu, edited from film",Hideaki Anno
245099,RiseMan,12/3/2024,"Scott is a part-time student and son of a famous dumpling shop in Zero City, accidentally picks up a geostone from the sky, one day while making a delivery. Albert, is a scientist and alien whose hobby is creating new monsters, to create more kaiju. He targets the geostones and sends his space kaiju to Earth to create space monsters that he has created. Concerned that the Earth is in danger from these space monsters. V a space police officer, sees Scott’s courage in defending his village and gives Scott a belt that allows him to transform into a Rise Man! As the Rise Man, Scott fights against various monsters who want to destroy the Earth and take the Geostones to destroy the Earth and claim the Geostones.",1.0025,9,1,https://image.tmdb.org/t/p/w500/6F8SNILc6t5joCVD4rhWeQwSTTK.jpg,https://image.tmdb.org/t/p/w780/s32ekK98NBCyNVWAZVBZiUng1jE.jpg,"Animation, Kids, Action & Adventure, Comedy, Sci-Fi & Fantasy",7,"superhero, giant monster, kaiju, 3d animation, aeni, henshin heroes, tokusatsu, hanguk aeni","Yuji Kobayashi, Kim Jin-cheol"
278996,Armor Hero Star Ray,12/13/2024,"The Dark King from the dark world wants to seize the power of the stars and rule the universe, it assigns the General Hui Guang to attract powerful beasts everywhere to devour human's heart. In order to protect human civilization, a group of young people use the power of the star from the sky to become Armor Heroes, and fight against the Dark King with their own bravery and fearlessness. The chaos caused by the alien beast continues, and the Armor Heroes will overcome the difficulties and obstacles ahead with the indomitable will, and work together to against the evil Dark King and General Hui Guang's conspiracy.",1.4231,5.5,2,https://image.tmdb.org/t/p/w500/kY5971ktHzOtXEAm2FyzL6L9Wvk.jpg,https://image.tmdb.org/t/p/w780/9MuWxXXjESvPBz96puaOy9F5IXi.jpg,"Drama, Sci-Fi & Fantasy, Action & Adventure",,"chinese, armor hero, tokusatsu",Zeng Xiangcheng
